"Area";"ConvexArea";"Eccentricity";"Extent";"MajorAxisLength";"MinorAxisLength";"Perimeter";"z_log_transformed_Area";"z_log_transformed_ConvexArea";"z_log_transformed_Eccentricity";"z_log_transformed_Extent";"z_log_transformed_MajorAxisLength";"z_log_transformed_MinorAxisLength";"z_log_transformed_Perimeter";"z_transformed_Area";"z_transformed_ConvexArea";"z_transformed_Eccentricity";"z_transformed_Extent";"z_transformed_MajorAxisLength";"z_transformed_MinorAxisLength";"z_transformed_Perimeter";"Class"
74167;76807;0,769089738;0,680181585;387,7989307;247,8581228;1084,729;0,388157831305898;0,42034433065664;0,0299312189369219;-0,0334897280954591;0,163334110821959;0,141153411540093;0,15883786648689;0,678246665660948;0,644104662351475;0,00173262209325286;-0,627880020710847;0,586599960259754;0,64545521033403;0,680700725873109;"Kecimen"
64670;66419;0,858829168;0,75677257;403,0839752;206,4846437;1028,445;0,251135939454292;0,275031708952358;0,140293590929329;0,0732132449838785;0,201992040792051;-0,0414770404506903;0,105555633022496;0,158816189176346;0,125222323219192;0,953968859843855;1,03356447191898;0,831987783931968;-0,554102527464087;0,326736011338326;"Kecimen"
64762;66713;0,746473726;0,694998015;354,2939396;235,7524629;981,509;0,252557535589618;0,279448385302478;8,39819418979593e-05;-0,0119405379367412;0,0729740318134739;0,0910792831050919;0,0588435846079847;0,163848052273807;0,139907672439917;-0,238248690244061;-0,306475667131436;0,048707064482714;0,294470997256398;0,031559978337748;"Kecimen"
43295;44714;0,799406959;0,713838189;304,2844667;182,8110368;814,68;-0,150124321104444;-0,120664799488724;0,0685937133495099;0,0148067832232537;-0,0791898650408385;-0,163250051872595;-0,127452200603242;-1,0102715685217;-0,95894606057617;0,323432419652626;0,102213466876797;-0,754150638543638;-1,240480829609;-1,01761171097224;"Kecimen"
70699;72363;0,855799392;0,728075054;418,6985723;216,5960537;1061,321;0,340269952526716;0,360743667860705;0,136759555367316;0,0345546116541423;0,23999838854566;0,00633102966499077;0,13702203892083;0,488567304552325;0,422126118348408;0,921819530396732;0,411045647930018;1,08266628211282;-0,260938395044068;0,533490043657377;"Kecimen"
69726;71849;0,701160962;0,734398534;354,1769124;252,529208;1035,501;0,326411799464582;0,353615243366907;-0,0625389598032828;0,0432023157345778;0,0726436662077923;0,159823831835394;0,112393047847418;0,435349882880268;0,396451732295848;-0,719068057086941;0,5482172879116;0,0468282966506379;0,780885841681981;0,371110523202398;"Kecimen"
57346;59365;0,739555027;0,723608833;330,4784385;222,4437485;928,272;0,130941617972201;0,162753375940966;-0,00922774769772167;0,0284014330847416;0,00338854349817019;0,0329711684749938;0,00307719458325373;-0,2417638687128;-0,227126157743374;-0,311663864665036;0,314162466661129;-0,333629668955794;-0,0913938535113789;-0,303242443446208;"Kecimen"
61251;64732;0,419753707;0,643595671;301,5077895;273,6599414;971,769;0,196818699817962;0,249304218477848;-0,575608310802839;-0,0887788385142101;-0,0883570229792463;0,240183160379634;0,0488705231903896;-0,0281831578912386;0,0409563907859839;-3,70511539187528;-1,42151735705178;-0,798727726634435;1,39353760089357;-0,0296939538555712;"Kecimen"
73167;74545;0,58410581;0,778736856;340,055218;276,0151772;1010,474;0,374583023641184;0,390451518703571;-0,245194290245092;0,101823664246217;0,0319551356725096;0,248752768622656;0,0879272079711448;0,623552501558116;0,531117383653244;-1,96115481370892;1,51002318320526;-0,179882973661993;1,46182388934905;0,213718104208333;"Kecimen"
81021;82552;0,517134931;0,757559607;347,7500583;297,6406265;1063,868;0,476546904325614;0,492476946636623;-0,366972609317315;0,0742526960142629;0,0543311238190691;0,32418372198098;0,139419003350318;1,05312046642176;0,931068374164622;-2,67179112884721;1,05063721604345;-0,0563491419664267;2,08881914344591;0,549507884036883;"Kecimen"
88745;90715;0,786009488;0,752063524;429,770355;265,6902361;1162,877;0,5676056127361;0,586771272645336;0,0516924254343873;0,0669712664040714;0,266098133254588;0,210628018816964;0,228404787257754;1,47557818995204;1,33881159079312;0,18127019084849;0,931413826614699;1,2604139269381;1,16246876480467;1,17216605370098;"Kecimen"
41809;43838;0,822113695;0,697444367;307,5327392;175,085568;828,697;-0,185049848644802;-0,14045043001563;0,0966022624079068;-0,00842677744134634;-0,0685713241113959;-0,206428271016154;-0,110393010984265;-1,09154709637851;-1,00270240723384;0,564376415622248;-0,25340835043047;-0,702002506461373;-1,46446841969682;-0,929460133194644;"Kecimen"
75329;77541;0,683510499;0,723079729;364,2307798;265,8668635;1075,792;0,403703710821611;0,429855377552345;-0,0880344214790055;0,0276699639385974;0,100634802542951;0,211292584887603;0,150564814780239;0,74180128434844;0,680768085235871;-0,906359312242853;0,302684915787113;0,208234214754116;1,16758979327475;0,624496784188129;"Kecimen"
61600;63397;0,764243075;0,746829611;350,1827545;225,8427713;972,472;0,202500394535264;0,228465090534842;0,0236094613900267;0,0599875340079979;0,0613022992882435;0,0481359695091337;0,0495936845995324;-0,00909489461935001;-0,0257270827162879;-0,0496959209759986;0,817877541257439;-0,0172943635407788;0,00715536665058308;-0,0252728538214951;"Kecimen"
55827;57724;0,639696077;0,703287982;305,298843;234,6612245;926,095;0,10409614732299;0,134721580397041;-0,154283254293633;-8,30722280258378e-05;-0,0758617646150261;0,0864397907321992;0,000729222471859359;-0,324844303985003;-0,30909438247538;-1,37127958602326;-0,126646147818779;-0,737865727325901;0,262832288233679;-0,316933389070937;"Kecimen"
54182;56450;0,851391425;0,611417674;366,0666742;192,013274;968,729;0,0741872739618366;0,11240383941888;0,131595543527851;-0,140069210917843;0,105662612122149;-0,114138580382975;0,045737304308445;-0,414816203934163;-0,372730895765188;0,875046045071398;-2,11953626749547;0,237707869954009;-0,97367670584572;-0,0488122242731984;"Kecimen"
77468;79220;0,795479241;0,721545397;405,9365937;245,9897977;1100,676;0,431703471861276;0,451277341016981;0,0636683137311675;0,0255457691570998;0,209044099619084;0,133586976870436;0,17343221678048;0,858792101364399;0,764634416329739;0,28175491611527;0,269401528045518;0,87778404219488;0,591286117495341;0,780989889803997;"Kecimen"
49882;50880;0,633851884;0,766377827;287,2643272;222,1858727;843,764;-0,00850125976525185;0,00851846785507604;-0,163461132476402;0,0858257674883519;-0,136750082038068;0,0318112105386854;-0,0923747640631216;-0,650001109576343;-0,650953328280284;-1,43329304381999;1,24192582597317;-1,02739387251018;-0,0988705491630354;-0,834705205437278;"Kecimen"
95245;97988;0,633422315;0,75304396;397,094114;307,2739224;1201,39;0,638291043186452;0,6638935710167;-0,164139074182769;0,0682740785275888;0,187020440930854;0,356036519700905;0,26098690005418;1,83109025662046;1,7020991584201;-1,4378512538333;0,952681864786241;0,735825878484677;2,36812112357221;1,4143706420543;"Kecimen"
71464;73265;0,717025543;0,715484271;364,1030896;253,7969272;1036,94;0,351032350395329;0,373131553913199;-0,040164973378048;0,0171100881440127;0,100284166092627;0,164831362598314;0,113781748641562;0,530408340090991;0,467181169358931;-0,550727017647202;0,137920983542331;0,206184261920661;0,817641328742658;0,380160257127058;"Kecimen"
92384;93772;0,492086934;0,749006827;368,4062138;320,7145792;1135,662;0,607792327476314;0,619914852810481;-0,416621042163267;0,0628985709130928;0,112033296597663;0,398848480783165;0,204723421092647;1,67461025312225;1,49150925258821;-2,93757853608245;0,865106644427551;0,275267101844957;2,7578114328295;1,00101351113002;"Kecimen"
77310;80138;0,852367489;0,631720869;436,5298989;228,2803725;1141,189;0,429661837328174;0,462798697393366;0,132741320783966;-0,107401893771992;0,281703995207425;0,0588714919975004;0,209578381611575;0,850150423436151;0,810488670018941;0,885403181406717;-1,67911065453933;1,36893240502548;0,0778297079129779;1,0357722876426;"Kecimen"
69708;71321;0,770923534;0,727177893;375,4472798;239,1327753;1022,568;0,326153612794187;0,346239363032247;0,0323127527848053;0,0333216148538115;0,130965186713544;0,105315857424015;0,0998247906683689;0,434365387926417;0,370078043899443;0,0211912592145506;0,391584046770922;0,388305167391473;0,392477739348215;0,289776118165827;"Kecimen"
41502;43114;0,612809911;0,824319225;260,5126753;205,8650238;790,427;-0,192419857157708;-0,157103680825548;-0,197221646570315;0,158708336484224;-0,234501357042388;-0,0444823556731802;-0,157674292935549;-1,10833820475808;-1,03886632844406;-1,65657203282594;2,49881547953191;-1,45686790115155;-0,572067413707813;-1,1701365176955;"Kecimen"
52623;54175;0,7152614;0,675190536;311,9967579;218,0411235;902,624;0,0449918105255431;0,0712680962456318;-0,0426283678825304;-0,0408546007865103;-0,0541600782243048;0,0129805994693957;-0,0249415218138616;-0,500084405770479;-0,486367526639846;-0,569446558134299;-0,736147996027989;-0,630336648136586;-0,219040911488029;-0,464540272285454;"Kecimen"
114648;118314;0,822570794;0,681904966;508,1289326;288,9539812;1340,897;0,823705088751561;0,852390656000813;0,0971581124993089;-0,030959225289502;0,433582345072677;0,294564355393501;0,370846473274991;2,89232112270772;2,71738626134683;0,569226749884897;-0,590495700987674;2,51839134553929;1,83696378074032;2,29171687598586;"Kecimen"
65727;67372;0,853542978;0,616981132;403,1942717;210,0732642;1030,155;0,267348323969982;0,28927805015935;0,13411945780673;-0,131011084171448;0,202265634929341;-0,0242467384208336;0,107216956633978;0,21662792063304;0,172824832768004;0,897876441186473;-1,99885135067299;0,833758496349172;-0,450056225764601;0,337490038448241;"Kecimen"
45683;48787;0,845844473;0,634230657;333,2625321;177,7720961;901,102;-0,0964352385572234;-0,0334875672493471;0,125059066475688;-0,10343682680593;0,0117776894195245;-0,191200714494241;-0,026629139956782;-0,879661904644138;-0,75549902868497;0,816186648444261;-1,62466725692187;-0,288933517145196;-1,38657684180031;-0,474111985303753;"Kecimen"
57127;59943;0,643138024;0,693625546;311,6445775;238,6419206;952,023;0,127115383538209;0,172442659509315;-0,148917080667929;-0,0139172715677319;-0,0552895108563201;0,103261102842361;0,0283415954585919;-0,253741890651321;-0,198254960976098;-1,33475665890173;-0,336247853262155;-0,635990591891607;0,378246193770518;-0,153874666903752;"Kecimen"
53006;55456;0,784164747;0,691695375;333,3813698;206,8807081;936,371;0,0522436386875906;0,0946384623564054;0,0493426965856405;-0,0167038782229125;0,0121342146976229;-0,0395607476628363;0,0117641667613064;-0,479136540919094;-0,422381362178115;0,161695414972776;-0,37811795034713;-0,287025683342473;-0,5426192747616;-0,252308603935563;"Kecimen"
69060;72223;0,542783247;0,727023897;328,4888612;275,8888648;1039,551;0,316814215957637;0,358807103549454;-0,318566374722692;0,0331098203124561;-0,00264994535084018;0,24829503542053;0,116296569438828;0,398923569587782;0,415133094909967;-2,39963366214079;0,388243499497806;-0,365570566718613;1,45816166368914;0,396580587410092;"Kecimen"
25387;26139;0,767577386;0,678144032;225,629541;144,618672;619,074;-0,683924244023309;-0,65752299925953;0,0279628648741975;-0,0364898254252348;-0,378258419433239;-0,397602655418694;-0,402022785507942;-1,98973465927523;-1,88677042035497;-0,0143151328193267;-0,672079494190545;-2,01688566287561;-2,34780725506903;-2,24775921206119;"Kecimen"
66774;69097;0,707082253;0,692446491;348,5579747;246,4762569;1003,374;0,283152307215133;0,314559863314274;-0,0541294381623391;-0,0156185616203598;0,0566516966812705;0,135562582513415;0,0808760011100933;0,273892710448706;0,258988871563075;-0,6562365028363;-0,361824419959368;-0,0433787612059983;0,605390222593022;0,169066880535584;"Kecimen"
47839;50166;0,771855496;0,702770596;312,6013291;198,7512989;868,06;-0,0503202695903369;-0,0056139447808139;0,0335209129882295;-0,000819010305495471;-0,0522242048958681;-0,0796487965786818;-0,0639867620094678;-0,761741286838431;-0,686617747816331;0,0310804237502128;-0,137869506811533;-0,620630794089324;-0,77831846955296;-0,681909975810083;"Kecimen"
78571;81718;0,856934002;0,642192762;443,8222908;228,7576146;1157,33;0,445841198606663;0,482322844660121;0,138084466961787;-0,090961016422649;0,298271361732849;0,0609599060327746;0,223623308218853;0,919119764369823;0,889409934538484;0,933859018030141;-1,45194986071668;1,48600528483985;0,0916665779638226;1,13728149909356;"Kecimen"
59370;61464;0,767133811;0,697485902;345,9492049;221,9219567;981,517;0,165627572278375;0,197500186388543;0,027384808216738;-0,00836722607747487;0,049139082999532;0,0306226882312828;0,0588517352896369;-0,131062880568667;-0,122280756334184;-0,0190219622382372;-0,252507355398203;-0,08526024501089;-0,106522370736066;0,0316102895756894;"Kecimen"
54056;55539;0,778322762;0,674553259;332,2676409;208,6190158;912,153;0,0718590702456634;0,0961340254983583;0,0418648611610218;-0,0417988941401308;0,00878791680980218;-0,0311933878694717;-0,0144398595432369;-0,42170766861112;-0,418235498282469;0,0997053865382794;-0,749972082007948;-0,30490561237584;-0,492219828121661;-0,404613298992832;"Kecimen"
71595;74045;0,791421357;0,718536732;387,3096951;236,7511846;1069,77;0,352863763121761;0,383721565312676;0,0585540767717151;0,0213673000032658;0,162071744106676;0,0953066502062745;0,14495135237436;0,537573275588463;0,506142299944528;0,238696204984741;0,204136276600873;0,578745716907896;0,323427332793137;0,586624999827948;"Kecimen"
95347;99256;0,784111496;0,674956111;451,5261542;280,2261534;1255,245;0,639361392516308;0,67675091996378;0,0492747863558474;-0,0412018593644977;0,31548042389894;0,26389388243924;0,304838452931818;1,83666906135894;1,76543597070541;0,161130361997774;-0,741233243661047;1,60968397439774;1,58391439742995;1,75305960696921;"Kecimen"
60449;64346;0,840127895;0,67634488;383,8002498;208,1687832;1054,198;0,183638558322574;0,243323320871168;0,118277698031197;-0,0391464039208917;0,152969359799568;-0,0333538770978512;0,130287968541296;-0,0720478775017104;0,0216756261628551;0,75552732926285;-0,711107470940078;0,522404687317588;-0,505273600994703;0,488694175175549;"Kecimen"
52731;54438;0,70536589;0,695879962;309,9772864;219,7253525;894,48;0,0470420418946613;0,0761109882387565;-0,0565597770789514;-0,0106723503131148;-0,0606538495162239;0,0206752832898172;-0,0340050548656858;-0,494177436047373;-0,473230632609061;-0,674449043808918;-0,287344094584858;-0,662757470748718;-0,170209390109543;-0,515757112509519;"Kecimen"
75825;77437;0,772332349;0,745370006;391,2043013;248,5002712;1081,339;0,410266577570436;0,42851325137171;0,0341385231017939;0,0580312200552484;0,172077058609723;0,143740851446497;0,155707768292561;0,768929589743445;0,675573267824458;0,0361403701603926;0,786215163646485;0,641270162909889;0,664073274340029;0,659381338795556;"Kecimen"
42637;44052;0,763692969;0,725119048;293,4295802;189,4321576;814,182;-0,165439055094549;-0,135580696874094;0,0228893971884798;0,0304863181302354;-0,115515195329049;-0,127672132403006;-0,128063670470569;-1,04626032850137;-0,99201307140651;-0,0555331640675134;0,34692269809616;-0,928416207377534;-1,04851204039165;-1,02074358553407;"Kecimen"
76984;78641;0,834859339;0,758754595;425,0481856;233,9734424;1091,754;0,425436132049891;0,443941740756246;0,111986816204294;0,0758288709862033;0,255049665746341;0,0835045294619938;0,165293257496614;0,832320125938628;0,735713269395046;0,699622027169686;1,07655940820952;1,1846036882386;0,242891148210624;0,724880281690158;"Kecimen"
47851;49187;0,805244577;0,773237024;323,1525189;191,6109615;860,402;-0,0500694596820317;-0,025322090235079;0,075869615465363;0,0947361029233728;-0,019028468122996;-0,116236011203339;-0,0728478768136931;-0,761084956869197;-0,735518961717997;0,385376109307721;1,39071846886075;-0,451240806237181;-0,985341112196984;-0,730070408329224;"Kecimen"
51220;52903;0,787598712;0,692470967;328,6476055;202,5088754;896,728;0,0179686047671694;0,0475085968545148;0,0537122732469592;-0,015583215109474;-0,00216680581702278;-0,0609193707157525;-0,0314950156293099;-0,576820318006753;-0,549904139594819;0,1981336441009;-0,361293476070847;-0,363022067870777;-0,669373559335261;-0,501619654648063;"Kecimen"
53890;57109;0,756366569;0,704444444;331,0863197;216,5794558;957,132;0,0687834559411957;0,124010271278388;0,0132497001242391;0,00155994208179067;0,00522625133717458;0,00625439606201006;0,0336937142710276;-0,43078689985219;-0,3398137354371;-0,133274504437695;-0,101559678166565;-0,323870675796222;-0,261419624561365;-0,121744652573602;"Kecimen"
58650;62380;0,773083296;0,660287081;346,3389582;219,6843649;991,612;0,153426099095276;0,212293260002866;0,0351103614050148;-0,0631748157223087;0,0502650688590434;0,0204887257400141;0,069084303036905;-0,170442678722706;-0,0765264029798162;0,0441087620482183;-1,05944013322803;-0,0790031016930499;-0,171397759901094;0,0950967829526455;"Kecimen"
98935;100747;0,537014933;0,740420596;387,5169377;326,8987235;1176,6;0,676301592840193;0,69166097253173;-0,329250535852889;0,0513688703261013;0,162606683398045;0,417947323420989;0,240136603725557;2,03291172215991;1,8399116703248;-2,46084195844403;0,678850439374208;0,582072812919045;2,93711078855434;1,25846869348424;"Kecimen"
77587;79970;0,772569894;0,703864647;396,8075663;251,9449198;1100,836;0,433238411377758;0,460700113167007;0,0344460441801642;0,000736547506746343;0,186298568891648;0,157507405961131;0,173577571427906;0,865300706892636;0,802097041892813;0,038660989659496;-0,114136883336251;0,731225609477853;0,763945341471204;0,78199611456282;"Kecimen"
180898;221396;0,923770364;0,454188929;843,9566534;323,1905688;2253,557;1,27977186050397;1,4790015020872;0,213187078776219;-0,437336272732748;0,940948260112615;0,406539060090426;0,890017537093148;6,51580949452038;7,86634941907055;1,64306795657385;-5,53020963151279;7,90980734932731;2,82959878424389;8,03134867840421;"Kecimen"
71266;73002;0,797566261;0,66062887;390,707154;235,6868033;1034,183;0,348257879337922;0,369535386856576;0,0662884789321932;-0,0626573126860722;0,170805437984084;0,0908007335436443;0,111119423295881;0,519578895598631;0,454044275328147;0,303900544552071;-1,05202589966397;0,63328890423632;0,292567302354396;0,362821746751598;"Kecimen"
35237;37418;0,761162183;0,706832223;267,5537786;173,5251032;750,909;-0,356064809093525;-0,298799579113563;0,0195700152518729;0,0049438020070251;-0,207832287008388;-0,215380809485225;-0,208963126053528;-1,45099714286233;-1,32338248205375;-0,082387648647947;-0,0497629521006019;-1,34382923678664;-1,50971159639166;-1,41866145531517;"Kecimen"
49059;50835;0,716709132;0,698607314;301,8003982;210,4672152;867,582;-0,0251378205858472;0,00763364255033316;-0,0406063535171408;-0,00676072555397056;-0,0873870088839324;-0,0223731917135179;-0,0645375668552655;-0,695014406632975;-0,653201085814069;-0,5540844940678;-0,228181205377167;-0,794030153651867;-0,438634247709019;-0,684916072277065;"Kecimen"
56469;58697;0,721960082;0,685736144;325,341425;225,1150238;933,896;0,115530339005941;0,151437167025852;-0,033306588893041;-0,0253566033830611;-0,0122777052717318;0,0449084030287921;0,00911748428787718;-0,289730650630984;-0,260492869578218;-0,498366011427377;-0,507388144812691;-0,416099861498562;-0,0139445061127945;-0,267873643173598;"Kecimen"
67044;68626;0,751756706;0,756943504;361,2553722;238,2264457;989,016;0,287187644260802;0,307720020495733;0,00713630417885858;0,0734390918301433;0,0924322358242939;0,101518588410753;0,0664629107445842;0,288660134756471;0,235462342709464;-0,182190333295374;1,03727244555195;0,160466686468428;0,366200164720089;0,0787707862407505;"Kecimen"
38968;40147;0,724374455;0,737583283;269,4020207;185,7275682;769,242;-0,255420679499968;-0,22840373337643;-0,0299679764477838;0,0475294805576509;-0,200948109943119;-0,147422172523952;-0,184841984296732;-1,24693321659466;-1,18706847517158;-0,472746799648935;0,617302228997791;-1,31415735022207;-1,15592067454093;-1,30336696466834;"Kecimen"
79661;81032;0,619209281;0,779156886;360,0734473;282,7390316;1045,658;0,459618655022242;0,473892687207705;-0,186833127310503;0,102362892306327;0,0891551562849848;0,27282123694052;0,122154032610009;0,978736403241911;0,855144119690126;-1,58866752292685;1,51913465409493;0,141491931180342;1,65677127469832;0,434986928673398;"Kecimen"
59282;60580;0,704163616;0,725925745;329,2425655;233,7746492;920,573;0,164144242606135;0,1830133544223;-0,0582656999226394;0,0315982025972079;-0,000358114371488583;0,0826545282945323;-0,00525129645042721;-0,135875967009716;-0,166436704331194;-0,687206522550486;0,364421915371808;-0,353470513109387;0,237127457883657;-0,351660721059798;"Kecimen"
48177;49877;0,74939737;0,677642591;305,784503;202,4661938;860,548;-0,0432797472567454;-0,0113914765201297;0,00399293871040091;-0,0372295303527765;-0,0742722593358138;-0,0611301570253504;-0,0726782030865651;-0,743254659371673;-0,701053346199969;-0,207225540630986;-0,682956967405294;-0,730068887058628;-0,670611043942679;-0,729152228236799;"Kecimen"
81581;83143;0,81557794;0,762382252;424,2783146;245,5074738;1114,736;0,483434915716424;0,499610565710917;0,0886205525933867;0,0805985455681099;0,253236767619005;0,131624304510701;0,186125285854223;1,08374919831935;0,960588923108325;0,495024707548553;1,15525209957261;1,17224409260914;0,577301908795572;0,869411890485525;"Kecimen"
57820;59968;0,847305856;0,714780201;376,1911744;199,7971077;978,85;0,139173260583991;0,172859635439167;0,126785296377267;0,0161255568623443;0,132944582096325;-0,0744006953039813;0,0561308145177533;-0,215838834928058;-0,197006206790662;0,831693564967273;0,122647995162224;0,400247734973499;-0,747996918994806;0,0148377806270668;"Kecimen"
57808;58954;0,627430162;0,710346522;309,9716571;241,3665105;911,857;0,138965698401075;0,15580602761826;-0,173644068974189;0,00990338274581271;-0,0606720100439873;0,114613483278695;-0,014764419170211;-0,216495164897292;-0,247655676551938;-1,5014347335673;0,02647072891296;-0,662847844164105;0,457241312575298;-0,406474814796654;"Kecimen"
55306;57396;0,816029801;0,743990207;353,1546092;204,126836;973,259;0,094719925734319;0,12902316330937;0,0891744369617892;0,0561783447297083;0,0697530728138736;-0,0529615396988303;0,0504026351100793;-0,353339963482579;-0,325478037388297;0,499819460742621;0,756283972012296;0,0304161260886783;-0,622463384039355;-0,0203234857890367;"Kecimen"
59459;61585;0,768542385;0,709619286;347,1551548;222,109478;966,329;0,16712552339539;0,199466883216656;0,0292192761842544;0,00887908193591008;0,0526189373679697;0,0314673190231316;0,0432567572337597;-0,126195099963515;-0,116236786076675;-0,00407540857332792;0,0106952137261247;-0,0658997896704605;-0,101085491089729;-0,0639055956555363;"Kecimen"
68864;71726;0,64720992;0,698347024;343,6762094;261,9884386;1035,022;0,313972069095055;0,351901852733565;-0,142605744977071;-0,00713337911311956;0,0425470877399814;0,196597289868855;0,111930362807412;0,388203513423627;0,390307861703503;-1,29154926469885;-0,233827527682416;-0,121751170435525;1,0551410773227;0,368098137830673;"Kecimen"
82826;84981;0,733205484;0,745434745;396,7059122;269,7628551;1115,811;0,498580545758125;0,521476250915338;-0,0178504426894686;0,0581180711334962;0,186042356229078;0,225840173172116;0,187089175055598;1,15184343262738;1,05239733082156;-0,379039654078404;0,787619509797775;0,72959364312235;1,28054782754788;0,876172463083862;"Kecimen"
51448;52772;0,787903331;0,704805743;328,289568;202,1603698;877,799;0,0224101128283518;0,0450292958447402;0,0540989677677937;0,00207269561732165;-0,00325682644576109;-0,062641793115251;-0,0528299606629794;-0,564350048591307;-0,556447611526503;0,201365994144881;-0,0937222253156491;-0,368770042168009;-0,679477920830593;-0,620662332521506;"Kecimen"
50545;51771;0,610712677;0,835454545;286,8713324;227,1597173;847,664;0,0047025526018114;0,0258786957567612;-0,200649840008751;0,172126414624946;-0,138119078562867;0,0539502850735065;-0,0877632678464169;-0,613738878776165;-0,606447729111352;-1,67882604328536;2,74036761634894;-1,03370305523362;0,0453381059059405;-0,81017847694098;"Kecimen"
84129;86242;0,773771049;0,713834797;413,0345598;261,6430865;1144,973;0,514189859121531;0,536205846809606;0,0359995893372267;0,0148020314348074;0,22637839472957;0,195278224329368;0,212888736219484;1,22310992845337;1,11538449193495;0,0514065945530794;0,10213988615814;0,991735588346947;1,04512814650732;1,05956950318875;"Kecimen"
90176;91793;0,65526509;0,762549046;390,207341;294,7622385;1136,669;0,583601840272005;0,598584590818955;-0,130236566852338;0,0808173016535595;0,169525366807409;0,3144659747463;0,205609735688471;1,5538455387832;1,39265787126911;-1,20607485534233;1,15887026655014;0,625264850115111;2,00536489514739;1,00734643820586;"Kecimen"
69302;71843;0,697235919;0,701153379;354,9636669;254,4527709;1051,02;0,320312289804065;0,35353173141073;-0,0681526069170961;-0,00312286399574135;0,074862562843423;0,167412157300101;0,127268801486812;0,412159557300667;0,396152031291343;-0,76071717586705;-0,172950871518325;0,0594589418881659;0,836656466029508;0,468708035903437;"Kecimen"
